id,nivel,nombre,turno,domicilio,colonia,alcaldia,sostenimiento,ubicacion,lat,lon,coordenadas
2327,Secundaria,"COLEGIO EUGENIO DE MAZENOD, A. C.",MATUTINO,AV. TAMAULIPAS No. 240,CLUB DE GOLF PRADOS DE LA MONTAÑA,CUAJIMALPA DE MORELOS,Particular,"AV. TAMAULIPAS No. 240, CLUB DE GOLF PRADOS DE LA MONTAÑA, CUAJIMALPA DE MORELOS",19.3564504,-99.2652214,"19.3564504,-99.2652214"
2328,Secundaria,INSTITUTO LICEO EUROPEO,MATUTINO,JESÚS GALINDO Y VILLA No. 120,ZARAGOZA,VENUSTIANO CARRANZA,Particular,"JESÚS GALINDO Y VILLA No. 120, ZARAGOZA, VENUSTIANO CARRANZA",19.4128475,-99.0979767,"19.4128475,-99.0979767"
2329,Secundaria,COLEGIO MARTINAK,MATUTINO,DOCTOR VERTIZ No. 936,NARVARTE,BENITO JUAREZ,Particular,"DOCTOR VERTIZ No. 936, NARVARTE, BENITO JUAREZ",19.3874612,-99.151753,"19.3874612,-99.151753"
2330,Secundaria,CENTRO DE INTEGRACIÓN EDUCATIVA,MATUTINO,AV CASA DE LA MONEDA No. 214,10 DE ABRIL,MIGUEL HIDALGO,Particular,"AV CASA DE LA MONEDA No. 214, 10 DE ABRIL, MIGUEL HIDALGO",19.4489675,-99.2102855,"19.4489675,-99.2102855"
2331,Secundaria,COLEGIO FRANCO INGLÉS,MATUTINO,ANTIGUO CAMINO A TECAMACHALCO No. 686,LOMAS DE VISTA HERMOSA,CUAJIMALPA DE MORELOS,Particular,"ANTIGUO CAMINO A TECAMACHALCO No. 686, LOMAS DE VISTA HERMOSA, CUAJIMALPA DE MORELOS",19.3831312,-99.27875,"19.3831312,-99.27875"
2332,Secundaria,FRAY MATÍAS DE CÓRDOVA,MATUTINO,AV. CENTENARIO No. 395 BIS,NEXTENGO,AZCAPOTZALCO,Particular,"AV. CENTENARIO No. 395 BIS, NEXTENGO, AZCAPOTZALCO",19.4739492,-99.1884537,"19.4739492,-99.1884537"
2333,Secundaria,INSTITUTO ESTADO DE MÉXICO,MATUTINO,FLORESTA No. 138,CLAVERIA,AZCAPOTZALCO,Particular,"FLORESTA No. 138, CLAVERIA, AZCAPOTZALCO",19.4683023,-99.1866303,"19.4683023,-99.1866303"
2334,Secundaria,COLEGIO ÁLAMO,MATUTINO,CERRADA DE OCOTE No. 33,SAN JOSE DE LOS CEDROS,CUAJIMALPA DE MORELOS,Particular,"CERRADA DE OCOTE No. 33, SAN JOSE DE LOS CEDROS, CUAJIMALPA DE MORELOS",19.3710585,-99.291462,"19.3710585,-99.291462"
2335,Secundaria,CENTRO EDUCATIVO ANGLO MEXICANO,MATUTINO,CALZADA DE LAS AGUILAS No. 272,LAS AGUILAS,ALVARO OBREGON,Particular,"CALZADA DE LAS AGUILAS No. 272, LAS AGUILAS, ALVARO OBREGON",19.3597243,-99.2007699,"19.3597243,-99.2007699"
2336,Secundaria,COLEGIO MERICI,MATUTINO,GRANJAS No. 45,PALO ALTO,CUAJIMALPA DE MORELOS,Particular,"GRANJAS No. 45, PALO ALTO, CUAJIMALPA DE MORELOS",19.3831071,-99.2552818,"19.3831071,-99.2552818"
2337,Secundaria,COLEGIO DEL VALLE,MATUTINO,MIER Y PESADO No. 227,DEL VALLE,BENITO JUAREZ,Particular,"MIER Y PESADO No. 227, DEL VALLE, BENITO JUAREZ",19.3958441,-99.1653985,"19.3958441,-99.1653985"
2338,Secundaria,ASHMONT SCHOOL,MATUTINO,PROLONGACIÓN DIVISIÓN DEL NORTE No. 4284,EJIDOS DE HUIPULCO,TLALPAN,Particular,"PROLONGACIÓN DIVISIÓN DEL NORTE No. 4284, EJIDOS DE HUIPULCO, TLALPAN",19.2993125,-99.1310784,"19.2993125,-99.1310784"
2339,Secundaria,CENTRO CULTURAL ANAHUAC,MATUTINO,TRABAJADORAS SOCIALES NO. 223,EL SIFON,IZTAPALAPA,Particular,"TRABAJADORAS SOCIALES NO. 223, EL SIFON, IZTAPALAPA",19.3732066,-99.1148005,"19.3732066,-99.1148005"
2340,Secundaria,COLEGIO MARTÍN LUIS GUZMÁN,MATUTINO,NORTE 82 No. 4415,MALINCHE,GUSTAVO A. MADERO,Particular,"NORTE 82 No. 4415, MALINCHE, GUSTAVO A. MADERO",19.4550748,-99.105614,"19.4550748,-99.105614"
2341,Secundaria,COLEGIO SAINT MARY,MATUTINO,SANTA MARIA DE LA RIBERA NO 72,SANTA MARIA LA RIBERA,CUAUHTEMOC,Particular,"SANTA MARIA DE LA RIBERA NO 72, SANTA MARIA LA RIBERA, CUAUHTEMOC",19.4496734,-99.1569017,"19.4496734,-99.1569017"
2342,Secundaria,MAESTRO MANUEL ACOSTA,MATUTINO,INSURGENTES SUR No. 3687,TLALPAN,TLALPAN,Particular,"INSURGENTES SUR No. 3687, TLALPAN, TLALPAN",19.2942712,-99.1823846,"19.2942712,-99.1823846"
2343,Secundaria,COLEGIO ASTURIAS,MATUTINO,JUAN HERNÁNDEZ Y DÁVALOS No. 282,ASTURIAS AMPLIACION,CUAUHTEMOC,Particular,"JUAN HERNÁNDEZ Y DÁVALOS No. 282, ASTURIAS AMPLIACION, CUAUHTEMOC",19.4054439,-99.1307982,"19.4054439,-99.1307982"
2344,Secundaria,IXCHEL,MATUTINO,SUR 25 MANZANA 7 LOTE 69,LEYES DE REFORMA,IZTAPALAPA,Particular,"SUR 25 MANZANA 7 LOTE 69, LEYES DE REFORMA, IZTAPALAPA",19.3636352,-99.0687706,"19.3636352,-99.0687706"
2345,Secundaria,COLEGIO DONALD WOODS WINNICOTT,MATUTINO,PLAYA CALETA No. 327,REFORMA IZTACCIHUATL,IZTACALCO,Particular,"PLAYA CALETA No. 327, REFORMA IZTACCIHUATL, IZTACALCO",19.3864222,-99.1299117,"19.3864222,-99.1299117"
2346,Secundaria,GALILEO GALILEI,MATUTINO,BOULEVARD DEL TEMOLUCO No. 164,ACUEDUCTO DE GUADALUPE,GUSTAVO A. MADERO,Particular,"BOULEVARD DEL TEMOLUCO No. 164, ACUEDUCTO DE GUADALUPE, GUSTAVO A. MADERO",19.5246796,-99.14827,"19.5246796,-99.14827"
2347,Secundaria,ESCUELA DE RUAN,MATUTINO,CALLE 16 DE SEPTIEMBRE No. 133,SAN ANDRES TOTOLTEPEC,TLALPAN,Particular,"CALLE 16 DE SEPTIEMBRE No. 133, SAN ANDRES TOTOLTEPEC, TLALPAN",19.2515546,-99.1726097,"19.2515546,-99.1726097"
2348,Secundaria,MAESTRO CARLOS CHÁVEZ,MATUTINO,MADRESELVA No. 53,XALTOCAN,XOCHIMILCO,Particular,"MADRESELVA No. 53, XALTOCAN, XOCHIMILCO",19.2522412,-99.0992798,"19.2522412,-99.0992798"
2349,Secundaria,LAFRAGUA JUNIOR SCHOOL,MATUTINO,ISIDRO FABELA NO. 132,JACARANDAS,IZTAPALAPA,Particular,"ISIDRO FABELA NO. 132, JACARANDAS, IZTAPALAPA",19.348882,-99.049989,"19.348882,-99.049989"
2350,Secundaria,COLEGIO VICTORIA,MATUTINO,CALLE 20 DE NOVIEMBRE NO. 917,SANTA MARIA AZTAHUACAN,IZTAPALAPA,Particular,"CALLE 20 DE NOVIEMBRE NO. 917, SANTA MARIA AZTAHUACAN, IZTAPALAPA",19.3430274,-98.9967294,"19.3430274,-98.9967294"
2351,Secundaria,ANNA SANDER'S,MATUTINO,CALLE 55 NO 112,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,Particular,"CALLE 55 NO 112, SANTA CRUZ MEYEHUALCO, IZTAPALAPA",19.3488579,-99.0447547,"19.3488579,-99.0447547"
2352,Secundaria,COLEGIO BENEDICTINO,MATUTINO,RÍO BAMBA No. 850,LINDAVISTA,GUSTAVO A. MADERO,Particular,"RÍO BAMBA No. 850, LINDAVISTA, GUSTAVO A. MADERO",19.4931698,-99.1252732,"19.4931698,-99.1252732"
2353,Secundaria,CENTRO ESCOLAR MARTINIQUE,MATUTINO,FERNANDO IGLESIAS  CALDERON No. 137,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"FERNANDO IGLESIAS  CALDERON No. 137, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.4135249,-99.1056823,"19.4135249,-99.1056823"
2354,Secundaria,CENTRO EDUCATIVO TOMÁS MORO LOMAS,MATUTINO,CASTILLO DE CHAPULTEPEC No. 110 MZ. 344 LT. 15,LOMAS REFORMA,MIGUEL HIDALGO,Particular,"CASTILLO DE CHAPULTEPEC No. 110 MZ. 344 LT. 15, LOMAS REFORMA, MIGUEL HIDALGO",19.4204397,-99.181935,"19.4204397,-99.181935"
2355,Secundaria,COLEGIO LOUIS BUON LANGLAIS CAMPUS 1,MATUTINO,CALLE 11 No. 87,OLIVAR DEL CONDE 1A SECCION,ALVARO OBREGON,Particular,"CALLE 11 No. 87, OLIVAR DEL CONDE 1A SECCION, ALVARO OBREGON",19.3739046,-99.2081863,"19.3739046,-99.2081863"
2356,Secundaria,MOHANDAS KARAMACHAND GANDHI,MATUTINO,TUNAL MZ. 48 B LT. 4,BUENAVISTA,IZTAPALAPA,Particular,"TUNAL MZ. 48 B LT. 4, BUENAVISTA, IZTAPALAPA",19.3284426,-99.034466,"19.3284426,-99.034466"
2357,Secundaria,INSTITUTO MARÍA P. DE ALVARADO,MATUTINO,SUR 20 No. 325,AGRICOLA ORIENTAL,IZTACALCO,Particular,"SUR 20 No. 325, AGRICOLA ORIENTAL, IZTACALCO",19.39168,-99.0728107,"19.39168,-99.0728107"
2358,Secundaria,SHARON CHRISTA MC AULIFFE,MATUTINO,CALLE CERRO NEGRO MANZANA 17 LOTE 16,CRUZ DEL FAROL,TLALPAN,Particular,"CALLE CERRO NEGRO MANZANA 17 LOTE 16, CRUZ DEL FAROL, TLALPAN",19.2699211,-99.2130476,"19.2699211,-99.2130476"
2359,Secundaria,ESCUELA SECUNDARIA JOSÉ MA. MORELOS Y PAVÓN,MATUTINO,CUITLAHUAC NO. 56,XALTOCAN,XOCHIMILCO,Particular,"CUITLAHUAC NO. 56, XALTOCAN, XOCHIMILCO",19.2570717,-99.1032656,"19.2570717,-99.1032656"
2360,Secundaria,COLEGIO DEL PILAR,MATUTINO,CDA. PATRIA 203,SANTA MARIA TICOMAN,GUSTAVO A. MADERO,Particular,"CDA. PATRIA 203, SANTA MARIA TICOMAN, GUSTAVO A. MADERO",19.5130415,-99.1312733,"19.5130415,-99.1312733"
2361,Secundaria,JOSÉ MARÍA LUIS MORA,MATUTINO,CALLE CORAS No. 340,AJUSCO,COYOACAN,Particular,"CALLE CORAS No. 340, AJUSCO, COYOACAN",19.3147609,-99.1610426,"19.3147609,-99.1610426"
2362,Secundaria,ANA SULLIVAN,MATUTINO,2° RETORNO DE VILLA FRANQUEZA MZ UNICA LT 36,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,Particular,"2° RETORNO DE VILLA FRANQUEZA MZ UNICA LT 36, DESARROLLO URBANO QUETZALCOATL, IZTAPALAPA",19.3256719,-99.0397209,"19.3256719,-99.0397209"
2363,Secundaria,INSTITUTO INTERNACIONAL BRITANIA LIGTHART S.C.,MATUTINO,20 DE NOVIEMBRE MZ. 78 LT. 8,SANTA MARIA AZTAHUACAN,IZTAPALAPA,Particular,"20 DE NOVIEMBRE MZ. 78 LT. 8, SANTA MARIA AZTAHUACAN, IZTAPALAPA",19.3530417,-99.0249046,"19.3530417,-99.0249046"
2364,Secundaria,COLEGIO DONATO BRAMANTE,MATUTINO,CALLE 25 No. 330,PRO  HOGAR,AZCAPOTZALCO,Particular,"CALLE 25 No. 330, PRO  HOGAR, AZCAPOTZALCO",19.4779021,-99.1578182,"19.4779021,-99.1578182"
2365,Secundaria,INSTITUTO LAS ÁGUILAS,MATUTINO,PLEAMARES No. 16,LAS AGUILAS,ALVARO OBREGON,Particular,"PLEAMARES No. 16, LAS AGUILAS, ALVARO OBREGON",19.3576453,-99.200245,"19.3576453,-99.200245"
2366,Secundaria,COLEGIO ESENI DE MÉXICO,MATUTINO,CALZADA DE TLALPAN No. 817,POSTAL,BENITO JUAREZ,Particular,"CALZADA DE TLALPAN No. 817, POSTAL, BENITO JUAREZ",19.3903174,-99.1388803,"19.3903174,-99.1388803"
2367,Secundaria,COLEGIO ALEMÁN ALEXANDER VON HUMBOLDT,MATUTINO,AV. MÉXICO No. 5501,HUICHAPAN,XOCHIMILCO,Particular,"AV. MÉXICO No. 5501, HUICHAPAN, XOCHIMILCO",19.2649116,-99.1212573,"19.2649116,-99.1212573"
2368,Secundaria,INSTITUTO CUMBRES BOSQUES SECUNDARIA,MATUTINO,AHUEHUETES NORTE 1251,LOMAS DE CHAMIZAL,CUAJIMALPA DE MORELOS,Particular,"AHUEHUETES NORTE 1251, LOMAS DE CHAMIZAL, CUAJIMALPA DE MORELOS",19.401021,-99.2557803,"19.401021,-99.2557803"
2369,Secundaria,INSTITUTO PEDAGOGICO HORACIO ZUÑIGA,MATUTINO,"EUGENIO AVIÑA No.79,",SANTA MARTHA ACATITLA,IZTAPALAPA,Particular,"EUGENIO AVIÑA No.79,, SANTA MARTHA ACATITLA, IZTAPALAPA",19.3821214,-99.0217878,"19.3821214,-99.0217878"
2370,Secundaria,CANDAS AMERICANO,MATUTINO,JOSAFAT F. MARQUEZ No. 116,COLONIAL IZTAPALAPA,IZTAPALAPA,Particular,"JOSAFAT F. MARQUEZ No. 116, COLONIAL IZTAPALAPA, IZTAPALAPA",19.3475468,-99.0566761,"19.3475468,-99.0566761"
2371,Secundaria,COLEGIO HAMPTON,MATUTINO,JESÚS GALINDO Y VILLA No. 205,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"JESÚS GALINDO Y VILLA No. 205, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.4136874,-99.0986004,"19.4136874,-99.0986004"
2372,Secundaria,COLEGIO EUROPEO DE MÉXICO ROBERT SCHUMAN SECUNDARIA,MATUTINO,ACCESO AL PANTEÓN MILITAR No. 15,NUEVO RENACIMIENTO AXALCO,TLALPAN,Particular,"ACCESO AL PANTEÓN MILITAR No. 15, NUEVO RENACIMIENTO AXALCO, TLALPAN",19.2557612,-99.1603359,"19.2557612,-99.1603359"
2373,Secundaria,INSTITUTO PIAGET SECUNDARIA,MATUTINO,CDA. SAN JERÓNIMO No. 135,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,Particular,"CDA. SAN JERÓNIMO No. 135, SAN JERONIMO LIDICE, LA MAGDALENA CONTRERAS",19.3248591,-99.2222853,"19.3248591,-99.2222853"
2374,Secundaria,PINECREST INTERNATIONAL SCHOOL,MATUTINO,FRANCISCO J. SERRANO No. 104,SANTA FE CUAJIMALPA,CUAJIMALPA DE MORELOS,Particular,"FRANCISCO J. SERRANO No. 104, SANTA FE CUAJIMALPA, CUAJIMALPA DE MORELOS",19.3597431,-99.2659063,"19.3597431,-99.2659063"
2375,Secundaria,COMPLEJO EDUCATIVO DE DESARROLLO INTEGRAL,MATUTINO,SALVADOR ORTEGA FLORES No. 14,MIGUEL HIDALGO AMPLIACION,TLALPAN,Particular,"SALVADOR ORTEGA FLORES No. 14, MIGUEL HIDALGO AMPLIACION, TLALPAN",19.285786,-99.194094,"19.285786,-99.194094"
2376,Secundaria,COLEGIO EDUCACIÓN ALIVE,MATUTINO,CALLE 27 NO 91,SAN PEDRO DE LOS PINOS,BENITO JUAREZ,Particular,"CALLE 27 NO 91, SAN PEDRO DE LOS PINOS, BENITO JUAREZ",19.3855942,-99.18347,"19.3855942,-99.18347"
2377,Secundaria,COLEGIO ALJIBES SECUNDARIA,MATUTINO,AV. CANAL DE MIRAMONTES No. 2672,LOS CIPRESES,COYOACAN,Particular,"AV. CANAL DE MIRAMONTES No. 2672, LOS CIPRESES, COYOACAN",19.3183253,-99.1293382,"19.3183253,-99.1293382"
2378,Secundaria,COLEGIO SENTIMIENTOS DE LA NACIÓN JOSÉ MA. MORELOS Y PAVÓN,MATUTINO,EJIDO N° 95,25 DE JULIO,GUSTAVO A. MADERO,Particular,"EJIDO N° 95, 25 DE JULIO, GUSTAVO A. MADERO",19.4948527,-99.0795935,"19.4948527,-99.0795935"
2379,Secundaria,"SECUNDARIA NAYBE CUAUTEPEC, S. C.",MATUTINO,FANNY SCHILLER No. 83,LA FORESTAL,GUSTAVO A. MADERO,Particular,"FANNY SCHILLER No. 83, LA FORESTAL, GUSTAVO A. MADERO",19.5610224,-99.1303833,"19.5610224,-99.1303833"
2380,Secundaria,EHECATL,MATUTINO,CERRADA DE DILEGENCIAS No. 23,SAN PEDRO MARTIR,TLALPAN,Particular,"CERRADA DE DILEGENCIAS No. 23, SAN PEDRO MARTIR, TLALPAN",19.2635846,-99.1712151,"19.2635846,-99.1712151"
2381,Secundaria,JEAN PIAGET,MATUTINO,AV. XOCHIMILCO No. 78,SANTA CRUZ XOCHITEPEC,XOCHIMILCO,Particular,"AV. XOCHIMILCO No. 78, SANTA CRUZ XOCHITEPEC, XOCHIMILCO",19.2561988,-99.1305704,"19.2561988,-99.1305704"
2382,Secundaria,COLEGIO UNIÓN DE MÉXICO,MATUTINO,PUERTO TAMPICO No. 14,PILOTO ADOLFO LOPEZ MATEOS,ALVARO OBREGON,Particular,"PUERTO TAMPICO No. 14, PILOTO ADOLFO LOPEZ MATEOS, ALVARO OBREGON",19.3686358,-99.2334223,"19.3686358,-99.2334223"
2383,Secundaria,COLEGIO YAIZA,MATUTINO,CALLE ESTERLINAS No. 266,AQUILES SERDAN,VENUSTIANO CARRANZA,Particular,"CALLE ESTERLINAS No. 266, AQUILES SERDAN, VENUSTIANO CARRANZA",19.446329,-99.0886703,"19.446329,-99.0886703"
2384,Secundaria,COLEGIO VICTORIA DE LA DEMOCRACIA,MATUTINO,JOSÉ MARÍA MORELOS Y PAVON NO. 27,SANTA MARIA AZTAHUACAN,IZTAPALAPA,Particular,"JOSÉ MARÍA MORELOS Y PAVON NO. 27, SANTA MARIA AZTAHUACAN, IZTAPALAPA",19.3479712,-99.0301617,"19.3479712,-99.0301617"
2385,Secundaria,COLEGIO OLIVERIO CROMWELL A.C.,MATUTINO,LIRIO ACUATICO NO 22,XALTOCAN,XOCHIMILCO,Particular,"LIRIO ACUATICO NO 22, XALTOCAN, XOCHIMILCO",19.2538256,-99.1003838,"19.2538256,-99.1003838"
2386,Secundaria,COLEGIO CONTADERO,MATUTINO,ZOTITLA NO 192,ABDIAS GARCIA SOTO,CUAJIMALPA DE MORELOS,Particular,"ZOTITLA NO 192, ABDIAS GARCIA SOTO, CUAJIMALPA DE MORELOS",19.3533549,-99.2901474,"19.3533549,-99.2901474"
2387,Secundaria,COLEGIO S. JUAN PABLO II,MATUTINO,CANARIAS NO 912,PORTALES,BENITO JUAREZ,Particular,"CANARIAS NO 912, PORTALES, BENITO JUAREZ",19.3616504,-99.148247,"19.3616504,-99.148247"
2388,Secundaria,COLEGIO VAN DYCK SECUNDARIA,MATUTINO,REFORMA NO 12,TIZAPAN,ALVARO OBREGON,Particular,"REFORMA NO 12, TIZAPAN, ALVARO OBREGON",19.3346632,-99.2046299,"19.3346632,-99.2046299"
2389,Secundaria,ST. PATRICK'S SCHOOL,MATUTINO,TEPETLAPA NO 1147,LOS CEDROS,COYOACAN,Particular,"TEPETLAPA NO 1147, LOS CEDROS, COYOACAN",19.3157803,-99.1134205,"19.3157803,-99.1134205"
2390,Secundaria,"""COLEGIO SUMMERHILL""",MATUTINO,AVENIDA SUR DEL COMERCIO NO 3,LA CONCEPCION IXTAYOPAN,TLAHUAC,Particular,"AVENIDA SUR DEL COMERCIO NO 3, LA CONCEPCION IXTAYOPAN, TLAHUAC",19.2302321,-98.994507,"19.2302321,-98.994507"
2391,Secundaria,LICEO ACOXPA DE COAPA S.C,MATUTINO,CALZADA ACOXPA NO 940,RESIDENCIAL VILLA COAPA,TLALPAN,Particular,"CALZADA ACOXPA NO 940, RESIDENCIAL VILLA COAPA, TLALPAN",19.2896802,-99.1167146,"19.2896802,-99.1167146"
2392,Secundaria,"""CENTRO EDUCATIVO AMARU A.C.""",MATUTINO,MORELOS NO 37,AZCAPOTZALCO,AZCAPOTZALCO,Particular,"MORELOS NO 37, AZCAPOTZALCO, AZCAPOTZALCO",19.4826507,-99.2088501,"19.4826507,-99.2088501"
2393,Secundaria,"""COLEGIO WISSENSPLATZ""",MATUTINO,ALDAMA NUMERO 5,SAN JUAN TEPEPAN,XOCHIMILCO,Particular,"ALDAMA NUMERO 5, SAN JUAN TEPEPAN, XOCHIMILCO",19.2757781,-99.129417,"19.2757781,-99.129417"
2394,Secundaria,"""COLEGIO PRINCESS""",MATUTINO,ORIENTE 112 NUMERO 3151,GABRIEL RAMOS MILLAN,IZTACALCO,Particular,"ORIENTE 112 NUMERO 3151, GABRIEL RAMOS MILLAN, IZTACALCO",19.3896451,-99.0942559,"19.3896451,-99.0942559"
2395,Secundaria,COLEGIO J. M. LONDRES,MATUTINO,"CALLE TRANSVAAL NÚMEROS 12, 16 Y 18",SIMON BOLIVAR,VENUSTIANO CARRANZA,Particular,"CALLE TRANSVAAL NÚMEROS 12, 16 Y 18, SIMON BOLIVAR, VENUSTIANO CARRANZA",19.445894,-99.0968298,"19.445894,-99.0968298"
2396,Secundaria,COLEGIO KEPPLER,MATUTINO,ALEMANIA NO 13,PARQUE SAN ANDRES,COYOACAN,Particular,"ALEMANIA NO 13, PARQUE SAN ANDRES, COYOACAN",19.3437761,-99.1485773,"19.3437761,-99.1485773"
2397,Secundaria,CENTRO ESCOLAR DE LAS AMÉRICAS,MATUTINO,NEZAHUALCÓYOTL No. 123,ARAGON,GUSTAVO A. MADERO,Particular,"NEZAHUALCÓYOTL No. 123, ARAGON, GUSTAVO A. MADERO",19.4782876,-99.1143265,"19.4782876,-99.1143265"
2398,Secundaria,COLEGIO LUZ BRINGAS SECUNDARIA,MATUTINO,AV. SAN LORENZO NUM. 2171,SAN JUAN XALPA,IZTAPALAPA,Particular,"AV. SAN LORENZO NUM. 2171, SAN JUAN XALPA, IZTAPALAPA",19.3343963,-99.075338,"19.3343963,-99.075338"
2399,Secundaria,INSTITUTO MONTESSORI,MATUTINO,PROLONGACION EMILIANO ZAPATA NO. 75,UNIDAD MODELO,IZTAPALAPA,Particular,"PROLONGACION EMILIANO ZAPATA NO. 75, UNIDAD MODELO, IZTAPALAPA",19.3621451,-99.125269,"19.3621451,-99.125269"
2400,Secundaria,"""SECUNDARIA SIMÓN BOLÍVAR DEL PEDREGAL""",MATUTINO,CAMINO A SANTA TERESA No. 71,JARDINES DEL PEDREGAL,ALVARO OBREGON,Particular,"CAMINO A SANTA TERESA No. 71, JARDINES DEL PEDREGAL, ALVARO OBREGON",,,
2401,Secundaria,JOSÉ ENCARNACIÓN GONZÁLEZ VILLASEÑOR,MATUTINO,CALLEJON DEL 57 No. 5,SAN PEDRO,IZTAPALAPA,Particular,"CALLEJON DEL 57 No. 5, SAN PEDRO, IZTAPALAPA",19.3627359,-99.0864,"19.3627359,-99.0864"
2402,Secundaria,"""COLEGIO MAKARENKO""",MATUTINO,CALZADA MISTERIOS 709,INDUSTRIAL,GUSTAVO A. MADERO,Particular,"CALZADA MISTERIOS 709, INDUSTRIAL, GUSTAVO A. MADERO",19.478878,-99.1206481,"19.478878,-99.1206481"
2403,Secundaria,COLEGIO AMÉRICA,MATUTINO,MAR EGEO 243,POPOTLA,MIGUEL HIDALGO,Particular,"MAR EGEO 243, POPOTLA, MIGUEL HIDALGO",19.4578641,-99.1785601,"19.4578641,-99.1785601"
2404,Secundaria,ALBERTO EINSTEIN,TIEMPO COMPLETO,LAFONTAINE 339,POLANCO CHAPULTEPEC,MIGUEL HIDALGO,Particular,"LAFONTAINE 339, POLANCO CHAPULTEPEC, MIGUEL HIDALGO",19.4372723,-99.1980091,"19.4372723,-99.1980091"
2405,Secundaria,COLEGIO ANDERSEN,MATUTINO,MONTE ALBAN 236,NARVARTE,BENITO JUAREZ,Particular,"MONTE ALBAN 236, NARVARTE, BENITO JUAREZ",19.3893558,-99.150616,"19.3893558,-99.150616"
2406,Secundaria,AGUSTÍN GARCÍA CONDE,MATUTINO,MORELOS NO 11,TLALPAN,TLALPAN,Particular,"MORELOS NO 11, TLALPAN, TLALPAN",19.2342896,-99.1762495,"19.2342896,-99.1762495"
2407,Secundaria,INSTITUTO ALBERTO EINSTEIN SECCIÓN NIÑAS,TIEMPO COMPLETO,LAGO MERÚ No 55,GRANADA,MIGUEL HIDALGO,Particular,"LAGO MERÚ No 55, GRANADA, MIGUEL HIDALGO",19.4390012,-99.191381,"19.4390012,-99.191381"
2408,Secundaria,LUCIO MENDIETA Y NÚÑEZ,MATUTINO,5 DE FEBRERO 577,ALAMOS,BENITO JUAREZ,Particular,"5 DE FEBRERO 577, ALAMOS, BENITO JUAREZ",19.4009836,-99.138762,"19.4009836,-99.138762"
2409,Secundaria,COLEGIO MARIANO HIDALGO,MATUTINO,AQUILES SERDAN M 58 L 653,SANTA MARIA AZTAHUACAN,IZTAPALAPA,Particular,"AQUILES SERDAN M 58 L 653, SANTA MARIA AZTAHUACAN, IZTAPALAPA",19.355464,-99.034435,"19.355464,-99.034435"
2410,Secundaria,"COLEGIO RODOLFO USIGLI, PLANTEL IZTAPALAPA",MATUTINO,GERMANIO NO 34,PARAJE SAN JUAN,IZTAPALAPA,Particular,"GERMANIO NO 34, PARAJE SAN JUAN, IZTAPALAPA",19.346293,-99.0801115,"19.346293,-99.0801115"
2411,Secundaria,COLEGIO DEL BOSQUE,MATUTINO,PINO SUAREZ No. 115,MIGUEL HIDALGO AMPLIACION,TLALPAN,Particular,"PINO SUAREZ No. 115, MIGUEL HIDALGO AMPLIACION, TLALPAN",19.2834816,-99.2005348,"19.2834816,-99.2005348"
2412,Secundaria,COLEGIO VASCONCELOS,MATUTINO,MIGUEL QUINTANA # 3,DANIEL GARZA,MIGUEL HIDALGO,Particular,"MIGUEL QUINTANA # 3, DANIEL GARZA, MIGUEL HIDALGO",19.4066622,-99.1960564,"19.4066622,-99.1960564"
2413,Secundaria,LORD BERTRAND RUSSELL,MATUTINO,CANDELARIA 36,EL ROSEDAL,COYOACAN,Particular,"CANDELARIA 36, EL ROSEDAL, COYOACAN",19.3365491,-99.1476692,"19.3365491,-99.1476692"
2414,Secundaria,COLEGIO SANTA FE,VESPERTINO,AV. SANTA LUCÍA No. 260,CLUB DE GOLF PRADOS DE LA MONTAÑA,CUAJIMALPA DE MORELOS,Particular,"AV. SANTA LUCÍA No. 260, CLUB DE GOLF PRADOS DE LA MONTAÑA, CUAJIMALPA DE MORELOS",19.3564739,-99.2662522,"19.3564739,-99.2662522"
2415,Especial - CAM,ESCUELA SAYDI,MATUTINO,CANADA NO 95,PARQUE SAN ANDRES,COYOACAN,Particular,"CANADA NO 95, PARQUE SAN ANDRES, COYOACAN",19.3470225,-99.1490097,"19.3470225,-99.1490097"
2416,Especial - CAM,"INSTITUTO PEDAGÓGICO PARA PROBLEMAS DE LENGUAJE, I.A.P.",MATUTINO,POUSSIN NO 63,MIXCOAC,BENITO JUAREZ,Particular,"POUSSIN NO 63, MIXCOAC, BENITO JUAREZ",19.3772431,-99.1849949,"19.3772431,-99.1849949"
2417,Preescolar - Inicial *,CENDI PART ESTANCIA INFANTIL TERCER MILENIO S.C.,MATUTINO,ISABEL LA CATOLICA NUM 9,SAN FRANCISCO TLALTENCO,TLAHUAC,Particular,"ISABEL LA CATOLICA NUM 9, SAN FRANCISCO TLALTENCO, TLAHUAC",19.2967376,-99.0158373,"19.2967376,-99.0158373"
